-799.736217680008,-148.6128688506314
-776.8311214399835,-37.37337953595841
-823.0029557238164,-318.9776416250705
-1058.2030357042636,170.5975039179758
-822.5126917657196,-43.611439900429275
-1214.0375131425496,-116.4191749943787
-713.2460311119245,-171.70386228701574
-1355.238377083358,-29.589613897690754
-869.583838184987,14.817027344593953
-834.949589790154,-101.57420662944969
-1430.595547011197,54.34985576000133
-1229.3936567023702,-251.98220171806452
-1186.9635167107592,-85.6315723874107
-1140.486145399442,342.32194412476906
-947.1525540162347,-40.808970582862344
-572.2695112803797,181.40417838407973
-1147.4129233433252,221.88674540067154
-916.1815705086793,25.02526265956351
-861.8299586054835,176.78806903566112
-858.9371881918107,-254.0566178089395
-1464.720499149898,45.281401114713844
-903.7642206953282,-51.12677828955026
-1408.2204961768985,138.72435864890986
-1038.4759111682233,231.84972568465776
-1474.411361151812,-15.415767124912975
-1028.494745518869,-271.0031186756446
-916.5993553298077,428.1584625347564
-1378.9363935107453,-278.236113855637
-1048.9071616102992,-183.96716358820674
-1091.4762363212096,375.25773788428035
-1018.3519971412543,116.6974472858609
-512.2690014007161,69.13601972052072
-1047.3706878311796,-329.4652084272957
-815.7737623764478,323.33287819185193
-1069.4004757300982,-181.8160368843923
-761.8793218989352,256.6126856027263
-666.6157549988864,262.9810910824817
-970.7103440819639,-476.2233013583812
-595.8722506470683,-7.159890754917512
-1241.5906898233447,-221.57911292830346
-1209.0257968671397,74.04245044386334
-1489.8063082963254,98.8720464909045
-953.5298368407587,-53.452259783483214
-1191.0225041922793,-229.21759772983694
-850.4752730339657,187.11361144227897
-732.0080695007935,-86.39172482023406
-1110.2576373480688,-414.26001039849655
-1238.8202497161847,-11.363234180264328
-1287.502900178856,173.15134679392736
-693.882636165272,350.04898147628614
-911.9123503809102,410.33497899460076
-793.5913101173672,-214.32604136305275
-654.5694532841896,354.8509029214499
-751.3775350134343,282.88767548971236
-1199.8535933310488,435.193577413903
-893.9949618581913,-213.33915410120073
-954.5545464648606,255.7555446141714
-854.7699772143392,138.93748253090223
-1021.6569003654558,-222.25653394967748
-1431.881428645108,185.06459447790144
-1313.3491222445373,374.0507070129729
-773.416006793069,16.896243682561362
-1374.25998069825,-53.0615106372465
-944.7290421702594,-254.85996692989
-1335.5728270570607,323.7288601171841
-545.5080664853405,133.21228122183038
-1331.1788582646427,-172.47221227412956
-946.5671547030206,223.40421522018414
-765.7171147064439,-338.83856060909613
-911.8960539843939,-159.7116874450544
-848.9975939344148,-392.8677323838526
-908.4296840143796,150.76352823545028
-932.9196541681805,-234.33278183164055
-1052.7237196008682,-44.23240644770311
-1381.2991853482113,323.41632491549
-896.1130516564857,162.4888335654431
-909.494270286572,323.85133635711077
-873.408328911601,-25.552579025277964
-927.1683090506434,-293.5657757415727
-812.1188557191938,-55.196514645847856
-954.8076487683473,249.2401196564516
-868.3248723605802,-471.9491344843745
-748.1670713295704,302.2893237541067
-1078.763923399592,418.31554850769544
-993.3620757836827,-173.67614107110762
-1077.2748250307045,-359.8917339355533
-1116.4717786661731,286.4180025196508
-1213.211314198928,335.0930748672306
-1118.731885832502,-323.8695980376706
-1079.466055142409,214.3661059727774
-696.3496328460863,-353.5572952898196
-990.2691182321544,-214.91243299351362
-1057.1344266334731,160.0949279708277
-1231.082818190173,-165.2100055637876
-997.6112280648363,-326.96369694271243
